,index,AwayTeam,Date,Div,FTHG,FTR,HomeTeam,IsTraining,Referee,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
773,773,Crystal Palace,2017-08-19,E0,1.0,H,Liverpool,True,K Friend,6.0,3.0,0.0,2.0,46.95,3.0,3.0,4.0,4.0,12.0,16.0,2.0,8.0,103.1095238095238,7.0,17.0,9.0,23.0,31.0,41.0,7.0,12.0,236.33333333333331,25.0,37.0,18.0,56.0,26.0,35.0,15.0,9.0,219.27005012531328,31.0,32.0,31.0,47.0,9.0,12.0,2.0,1.0,57.1,3.0,7.0,5.0,7.0,27.0,17.0,3.0,5.0,127.41052631578951,15.0,13.0,17.0,11.0,44.0,44.0,7.0,10.0,280.07660818713447,25.0,30.0,30.0,35.0,3.0,3.0,3.0,3.0,56.57142857142857,9.0,4.0,3.0,2.0,14.0,10.0,8.0,3.0,183.3113666519239,24.0,14.0,20.0,11.0,34.0,28.0,12.0,5.0,348.0375571281144,46.0,31.0,35.0,18.0,26.0,35.0,15.0,9.0,380.72994987468667,31.0,32.0,31.0,47.0,3.0,3.0,0.0,3.0,71.14285714285714,2.0,8.0,5.0,13.0,12.0,10.0,2.0,5.0,205.859649122807,5.0,17.0,9.0,33.0,18.0,30.0,6.0,12.0,393.3622807017544,18.0,28.0,17.0,53.0
774,774,West Ham,2017-08-19,E0,3.0,H,Southampton,True,L Mason,1.0,11.0,0.0,4.0,39.4,6.0,10.0,3.0,9.0,9.0,18.0,2.0,5.0,138.65,14.0,26.0,12.0,21.0,15.0,35.0,5.0,12.0,281.5611111111112,26.0,47.0,20.0,38.0,27.0,27.0,9.0,6.0,271.80789473684206,29.0,33.0,40.0,31.0,6.0,4.0,4.0,0.0,36.470588235294116,13.0,6.0,8.0,4.0,17.0,15.0,4.0,1.0,112.8469040247678,22.0,20.0,16.0,19.0,29.0,31.0,9.0,5.0,265.0969040247678,33.0,40.0,27.0,41.0,3.0,6.0,3.0,1.0,56.94736842105264,6.0,6.0,4.0,5.0,16.0,15.0,5.0,6.0,143.10526315789474,12.0,15.0,11.0,25.0,25.0,33.0,11.0,11.0,301.25526315789483,22.0,31.0,27.0,47.0,27.0,27.0,9.0,6.0,328.1921052631579,29.0,33.0,40.0,31.0,0.0,13.0,0.0,0.0,53.9,2.0,19.0,3.0,8.0,13.0,24.0,1.0,1.0,176.4789473684211,18.0,28.0,14.0,27.0,32.0,39.0,6.0,2.0,312.7289473684212,32.0,43.0,31.0,42.0
775,775,Arsenal,2017-08-19,E0,1.0,H,Stoke,True,A Marriner,6.0,7.0,4.0,1.0,57.8,3.0,4.0,2.0,4.0,16.0,26.0,6.0,3.0,150.5,11.0,17.0,15.0,25.0,33.0,37.0,9.0,10.0,364.45,25.0,29.0,33.0,44.0,30.0,45.0,7.0,13.0,353.95,25.0,39.0,27.0,45.0,4.0,9.0,3.0,4.0,69.7,2.0,10.0,1.0,13.0,13.0,30.0,4.0,9.0,183.16666666666669,11.0,26.0,17.0,47.0,23.0,52.0,5.0,14.0,364.4615705931495,21.0,40.0,32.0,71.0,7.0,6.0,0.0,1.0,40.89473684210526,6.0,3.0,4.0,5.0,24.0,10.0,3.0,3.0,121.89473684210527,26.0,12.0,12.0,21.0,37.0,34.0,4.0,8.0,263.10426065162903,39.0,24.0,32.0,41.0,30.0,45.0,7.0,13.0,246.05,25.0,39.0,27.0,45.0,6.0,7.0,4.0,1.0,42.2,3.0,4.0,2.0,4.0,16.0,15.0,5.0,4.0,146.76666666666662,14.0,19.0,17.0,19.0,36.0,31.0,9.0,8.0,295.0982456140352,31.0,28.0,35.0,28.0
776,776,Man United,2017-08-19,E0,0.0,A,Swansea,True,J Moss,3.0,8.0,1.0,2.0,33.631578947368425,5.0,4.0,1.0,8.0,15.0,20.0,1.0,5.0,124.78947368421049,15.0,10.0,15.0,23.0,27.0,34.0,6.0,5.0,285.0394736842105,24.0,32.0,35.0,42.0,15.0,19.0,9.0,9.0,350.3631578947368,27.0,27.0,27.0,35.0,1.0,11.0,0.0,4.0,60.6,6.0,10.0,3.0,9.0,9.0,19.0,1.0,7.0,163.91315789473688,14.0,19.0,13.0,19.0,18.0,32.0,2.0,10.0,350.42368421052635,22.0,40.0,23.0,39.0,0.0,13.0,0.0,0.0,46.1,2.0,19.0,3.0,8.0,6.0,26.0,3.0,1.0,147.77801857585138,7.0,30.0,11.0,21.0,15.0,38.0,4.0,4.0,284.17801857585135,22.0,43.0,27.0,44.0,15.0,19.0,9.0,9.0,249.63684210526318,27.0,27.0,27.0,35.0,4.0,7.0,1.0,2.0,65.2,5.0,9.0,7.0,1.0,13.0,27.0,2.0,5.0,166.78333333333333,15.0,17.0,15.0,10.0,25.0,52.0,7.0,9.0,331.11825396825395,30.0,38.0,25.0,29.0
777,777,Newcastle,2017-08-20,E0,1.0,H,Huddersfield,True,C Pawson,5.0,0.0,0.0,0.0,48.0,4.0,2.0,7.0,0.0,11.0,16.0,3.0,6.0,130.55555555555554,10.0,16.0,11.0,14.0,22.0,35.0,5.0,12.0,274.2222222222222,25.0,34.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,32.5,5.0,2.0,11.0,3.0,23.0,12.0,4.0,6.0,121.35263157894735,16.0,8.0,23.0,20.0,38.0,22.0,6.0,11.0,256.76491228070176,33.0,20.0,37.0,35.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,778,Chelsea,2017-08-20,E0,1.0,A,Tottenham,True,A Taylor,8.0,5.0,1.0,0.0,71.15,11.0,2.0,10.0,5.0,15.0,8.0,4.0,2.0,161.3,19.0,17.0,15.0,10.0,34.0,23.0,10.0,6.0,324.2000000000001,35.0,30.0,35.0,16.0,35.0,21.0,7.0,14.0,282.73333333333335,39.0,21.0,27.0,32.0,5.0,8.0,3.0,3.0,64.3157894736842,4.0,6.0,3.0,12.0,9.0,27.0,7.0,12.0,182.2657894736842,9.0,26.0,7.0,31.0,26.0,43.0,10.0,22.0,327.9315789473684,19.0,50.0,21.0,47.0,7.0,5.0,2.0,0.0,67.5,5.0,2.0,11.0,3.0,14.0,11.0,15.0,2.0,195.28947368421046,19.0,9.0,26.0,14.0,39.0,21.0,19.0,4.0,389.14899749373427,41.0,20.0,45.0,23.0,35.0,21.0,7.0,14.0,317.26666666666665,39.0,21.0,27.0,32.0,3.0,8.0,1.0,2.0,66.36842105263158,5.0,4.0,1.0,8.0,9.0,35.0,1.0,8.0,188.61842105263162,14.0,15.0,10.0,35.0,17.0,54.0,4.0,17.0,352.4961988304094,21.0,32.0,19.0,62.0
779,779,Everton,2017-08-21,E0,1.0,D,Man City,True,R Madley,6.0,4.0,1.0,3.0,44.83333333333334,7.0,5.0,12.0,11.0,15.0,21.0,1.0,4.0,153.4736842105263,17.0,16.0,18.0,26.0,25.0,36.0,5.0,11.0,285.5736842105262,25.0,33.0,32.0,49.0,35.0,51.0,4.0,10.0,240.95263157894738,25.0,28.0,37.0,49.0,7.0,6.0,0.0,1.0,59.105263157894754,6.0,3.0,4.0,5.0,19.0,18.0,3.0,2.0,171.65526315789475,15.0,15.0,16.0,17.0,40.0,33.0,7.0,12.0,365.64970760233916,24.0,30.0,30.0,46.0,10.0,3.0,1.0,1.0,76.45,7.0,2.0,7.0,3.0,26.0,11.0,8.0,3.0,208.1055555555556,25.0,9.0,19.0,12.0,51.0,20.0,14.0,8.0,382.70555555555563,43.0,24.0,40.0,20.0,35.0,51.0,4.0,10.0,359.0473684210526,25.0,28.0,37.0,49.0,1.0,7.0,1.0,3.0,69.84210526315789,2.0,8.0,2.0,9.0,7.0,25.0,3.0,10.0,207.77781954887215,7.0,24.0,7.0,25.0,22.0,48.0,6.0,13.0,392.82781954887224,15.0,55.0,16.0,44.0
780,780,Man City,2017-08-26,E0,1.0,A,Bournemouth,True,M Dean,10.0,3.0,1.0,1.0,76.45,7.0,2.0,7.0,3.0,26.0,11.0,8.0,3.0,208.1055555555556,25.0,9.0,19.0,12.0,51.0,20.0,14.0,8.0,382.70555555555563,43.0,24.0,40.0,20.0,23.0,13.0,6.0,11.0,246.66666666666663,24.0,15.0,14.0,27.0,1.0,7.0,1.0,1.0,64.5,3.0,10.0,3.0,11.0,5.0,23.0,4.0,6.0,199.6278195488722,8.0,26.0,7.0,25.0,15.0,46.0,6.0,13.0,406.02781954887223,12.0,57.0,13.0,53.0,2.0,8.0,0.0,1.0,58.73684210526316,2.0,9.0,6.0,5.0,8.0,23.0,2.0,3.0,176.08947368421056,8.0,29.0,24.0,21.0,14.0,49.0,5.0,9.0,280.63947368421054,19.0,52.0,33.0,47.0,23.0,13.0,6.0,11.0,153.33333333333334,24.0,15.0,14.0,27.0,5.0,8.0,2.0,0.0,50.28571428571429,8.0,1.0,10.0,5.0,13.0,15.0,5.0,4.0,166.33571428571432,26.0,14.0,19.0,19.0,24.0,25.0,8.0,11.0,338.6857142857143,41.0,28.0,32.0,35.0
781,781,Swansea,2017-08-26,E0,0.0,A,Crystal Palace,True,A Marriner,0.0,13.0,0.0,0.0,46.1,2.0,19.0,3.0,8.0,6.0,26.0,3.0,1.0,147.77801857585138,7.0,30.0,11.0,21.0,15.0,38.0,4.0,4.0,284.17801857585135,22.0,43.0,27.0,44.0,29.0,41.0,7.0,10.0,337.10714285714283,24.0,38.0,21.0,35.0,5.0,3.0,4.0,0.0,36.45,8.0,6.0,5.0,1.0,14.0,19.0,5.0,3.0,148.48333333333338,19.0,19.0,16.0,7.0,28.0,46.0,9.0,6.0,299.12380952380954,35.0,34.0,28.0,19.0,2.0,4.0,0.0,1.0,31.75,2.0,6.0,2.0,16.0,11.0,16.0,0.0,8.0,106.05,7.0,17.0,9.0,31.0,28.0,40.0,5.0,13.0,212.03333333333333,24.0,39.0,16.0,66.0,29.0,41.0,7.0,10.0,262.89285714285717,24.0,38.0,21.0,35.0,9.0,12.0,2.0,1.0,57.1,3.0,7.0,5.0,7.0,27.0,17.0,3.0,5.0,127.41052631578951,15.0,13.0,17.0,11.0,44.0,44.0,7.0,10.0,280.07660818713447,25.0,30.0,30.0,35.0
782,782,Southampton,2017-08-26,E0,0.0,D,Huddersfield,True,S Attwell,3.0,6.0,3.0,1.0,56.94736842105264,6.0,6.0,4.0,5.0,16.0,15.0,5.0,6.0,143.10526315789474,12.0,15.0,11.0,25.0,25.0,33.0,11.0,11.0,301.25526315789483,22.0,31.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,60.5,6.0,7.0,7.0,6.0,12.0,24.0,3.0,3.0,175.4,18.0,30.0,14.0,24.0,26.0,42.0,5.0,5.0,337.2289473684212,31.0,46.0,30.0,44.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,9.0,12.0,2.0,1.0,42.9,3.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,58.2,3.0,2.0,9.0,5.0,3.0,7.0,0.0,1.0,58.2,3.0,2.0,9.0,5.0,3.0,7.0,0.0,1.0,58.2,3.0,2.0,9.0,5.0
783,783,Leicester,2017-08-26,E0,2.0,H,Man United,True,M Oliver,4.0,9.0,3.0,4.0,30.3,2.0,10.0,1.0,13.0,8.0,30.0,6.0,6.0,92.87142857142858,7.0,22.0,8.0,26.0,25.0,47.0,11.0,12.0,204.76587301587296,17.0,40.0,13.0,47.0,29.0,31.0,11.0,13.0,200.3543859649123,33.0,33.0,31.0,35.0,2.0,6.0,0.0,2.0,51.5,0.0,7.0,4.0,5.0,7.0,19.0,7.0,5.0,134.4105263157895,12.0,21.0,19.0,21.0,18.0,44.0,7.0,12.0,277.93157894736845,29.0,42.0,41.0,47.0,5.0,3.0,4.0,0.0,63.55,8.0,6.0,5.0,1.0,11.0,18.0,5.0,3.0,135.60263157894735,19.0,15.0,13.0,18.0,27.0,33.0,7.0,5.0,278.08947368421053,27.0,34.0,30.0,37.0,29.0,31.0,11.0,13.0,399.64561403508765,33.0,33.0,31.0,35.0,1.0,11.0,0.0,4.0,60.6,6.0,10.0,3.0,9.0,9.0,19.0,1.0,7.0,163.91315789473688,14.0,19.0,13.0,19.0,18.0,32.0,2.0,10.0,350.42368421052635,22.0,40.0,23.0,39.0
784,784,West Ham,2017-08-26,E0,3.0,H,Newcastle,True,N Swarbrick,2.0,7.0,2.0,3.0,39.5,6.0,7.0,7.0,6.0,8.0,20.0,4.0,8.0,135.05,16.0,25.0,11.0,16.0,12.0,37.0,6.0,13.0,270.8611111111111,26.0,50.0,25.0,42.0,15.0,17.0,1.0,7.0,194.25,19.0,29.0,14.0,29.0,6.0,4.0,4.0,0.0,36.470588235294116,13.0,6.0,8.0,4.0,17.0,15.0,4.0,1.0,112.8469040247678,22.0,20.0,16.0,19.0,29.0,31.0,9.0,5.0,265.0969040247678,33.0,40.0,27.0,41.0,3.0,7.0,0.0,1.0,41.8,3.0,2.0,9.0,5.0,12.0,12.0,2.0,4.0,127.24444444444444,10.0,7.0,17.0,12.0,23.0,37.0,5.0,12.0,274.77222222222224,27.0,30.0,30.0,25.0,15.0,17.0,1.0,7.0,205.75,19.0,29.0,14.0,29.0,7.0,5.0,2.0,0.0,32.5,5.0,2.0,11.0,3.0,23.0,12.0,4.0,6.0,121.35263157894735,16.0,8.0,23.0,20.0,38.0,22.0,6.0,11.0,256.76491228070176,33.0,20.0,37.0,35.0
785,785,Brighton,2017-08-26,E0,0.0,D,Watford,True,G Scott,2.0,6.0,0.0,2.0,48.5,0.0,7.0,4.0,5.0,2.0,6.0,0.0,2.0,48.5,0.0,7.0,4.0,5.0,2.0,6.0,0.0,2.0,48.5,0.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0,5.0,8.0,2.0,0.0,49.714285714285715,8.0,1.0,10.0,5.0,16.0,26.0,5.0,5.0,140.96428571428572,16.0,10.0,17.0,24.0,29.0,47.0,5.0,14.0,299.63650793650794,34.0,28.0,34.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,43.42857142857143,9.0,4.0,3.0,2.0,13.0,10.0,9.0,3.0,116.66248955722641,17.0,9.0,17.0,11.0,30.0,34.0,9.0,7.0,295.7124895572264,37.0,28.0,38.0,35.0
786,786,Everton,2017-08-27,E0,2.0,H,Chelsea,True,J Moss,1.0,7.0,1.0,1.0,35.5,3.0,10.0,3.0,11.0,12.0,20.0,2.0,5.0,133.5,16.0,19.0,19.0,27.0,24.0,36.0,4.0,9.0,278.0736842105263,28.0,35.0,31.0,52.0,28.0,37.0,11.0,19.0,291.01666666666665,19.0,35.0,26.0,52.0,7.0,6.0,0.0,1.0,59.105263157894754,6.0,3.0,4.0,5.0,19.0,18.0,3.0,2.0,171.65526315789475,15.0,15.0,16.0,17.0,40.0,33.0,7.0,12.0,365.64970760233916,24.0,30.0,30.0,46.0,3.0,14.0,3.0,0.0,35.8,5.0,9.0,1.0,11.0,15.0,21.0,7.0,0.0,155.4,20.0,20.0,16.0,20.0,33.0,31.0,11.0,5.0,311.6500000000001,35.0,32.0,33.0,25.0,28.0,37.0,11.0,19.0,308.98333333333335,19.0,35.0,26.0,52.0,5.0,8.0,3.0,3.0,64.3157894736842,4.0,6.0,3.0,12.0,9.0,27.0,7.0,12.0,182.2657894736842,9.0,26.0,7.0,31.0,26.0,43.0,10.0,22.0,327.9315789473684,19.0,50.0,21.0,47.0
787,787,Arsenal,2017-08-27,E0,4.0,H,Liverpool,True,C Pawson,9.0,2.0,0.0,1.0,61.714285714285715,7.0,3.0,14.0,4.0,20.0,14.0,6.0,2.0,170.21428571428572,12.0,14.0,22.0,16.0,37.0,35.0,8.0,8.0,353.16428571428565,29.0,29.0,41.0,44.0,29.0,46.0,11.0,17.0,291.8,29.0,45.0,31.0,50.0,4.0,9.0,3.0,4.0,69.7,2.0,10.0,1.0,13.0,13.0,30.0,4.0,9.0,183.16666666666669,11.0,26.0,17.0,47.0,23.0,52.0,5.0,14.0,364.4615705931495,21.0,40.0,32.0,71.0,3.0,3.0,3.0,3.0,56.57142857142857,9.0,4.0,3.0,2.0,14.0,10.0,8.0,3.0,183.3113666519239,24.0,14.0,20.0,11.0,34.0,28.0,12.0,5.0,348.0375571281144,46.0,31.0,35.0,18.0,29.0,46.0,11.0,17.0,308.2,29.0,45.0,31.0,50.0,2.0,4.0,0.0,1.0,68.25,2.0,6.0,2.0,16.0,11.0,10.0,0.0,5.0,202.9191729323308,5.0,17.0,9.0,41.0,19.0,23.0,5.0,11.0,402.559649122807,13.0,33.0,17.0,63.0
788,788,Burnley,2017-08-27,E0,1.0,D,Tottenham,True,L Mason,5.0,8.0,3.0,3.0,35.68421052631579,4.0,6.0,3.0,12.0,10.0,29.0,6.0,5.0,113.42368421052632,14.0,21.0,13.0,28.0,25.0,42.0,8.0,7.0,247.82923976608188,31.0,39.0,33.0,61.0,18.0,28.0,4.0,4.0,151.45,23.0,34.0,21.0,42.0,5.0,5.0,1.0,0.0,63.22222222222222,3.0,13.0,2.0,5.0,18.0,12.0,5.0,3.0,161.1277777777778,8.0,24.0,8.0,12.0,33.0,21.0,9.0,4.0,292.418253968254,24.0,35.0,35.0,30.0,7.0,5.0,2.0,0.0,67.5,5.0,2.0,11.0,3.0,14.0,11.0,15.0,2.0,195.28947368421046,19.0,9.0,26.0,14.0,39.0,21.0,19.0,4.0,389.14899749373427,41.0,20.0,45.0,23.0,18.0,28.0,4.0,4.0,248.55,23.0,34.0,21.0,42.0,3.0,14.0,3.0,0.0,64.2,5.0,9.0,1.0,11.0,11.0,36.0,4.0,4.0,188.5684210526316,16.0,19.0,9.0,32.0,18.0,61.0,5.0,14.0,359.6961988304094,26.0,33.0,16.0,65.0
789,789,Stoke,2017-08-27,E0,1.0,D,West Brom,True,A Taylor,7.0,6.0,0.0,1.0,40.89473684210526,6.0,3.0,4.0,5.0,24.0,10.0,3.0,3.0,121.89473684210527,26.0,12.0,12.0,21.0,37.0,34.0,4.0,8.0,263.10426065162903,39.0,24.0,32.0,41.0,31.0,33.0,3.0,9.0,328.91315789473686,26.0,31.0,37.0,40.0,9.0,2.0,0.0,1.0,38.285714285714285,7.0,3.0,14.0,4.0,18.0,14.0,4.0,2.0,137.3857142857143,14.0,15.0,24.0,19.0,44.0,27.0,9.0,7.0,274.752380952381,33.0,28.0,47.0,27.0,5.0,5.0,1.0,0.0,36.77777777777778,3.0,13.0,2.0,5.0,10.0,19.0,3.0,5.0,101.73567251461988,10.0,30.0,11.0,15.0,25.0,35.0,5.0,9.0,204.61959064327485,21.0,45.0,28.0,34.0,31.0,33.0,3.0,9.0,271.08684210526314,26.0,31.0,37.0,40.0,2.0,8.0,0.0,1.0,41.26315789473684,2.0,9.0,6.0,5.0,16.0,18.0,2.0,1.0,125.51315789473685,18.0,20.0,17.0,18.0,28.0,33.0,5.0,4.0,230.4869674185464,33.0,36.0,31.0,34.0
790,790,Bournemouth,2017-09-09,E0,3.0,H,Arsenal,True,A Taylor,2.0,8.0,0.0,1.0,58.73684210526316,2.0,9.0,6.0,5.0,8.0,23.0,2.0,3.0,176.08947368421056,8.0,29.0,24.0,21.0,14.0,49.0,5.0,9.0,280.63947368421054,19.0,52.0,33.0,47.0,23.0,23.0,6.0,8.0,177.55,16.0,27.0,20.0,31.0,5.0,2.0,2.0,1.0,37.80952380952381,9.0,2.0,8.0,4.0,11.0,17.0,5.0,3.0,146.14523809523808,25.0,11.0,23.0,17.0,25.0,25.0,9.0,11.0,321.1952380952381,44.0,27.0,36.0,32.0,3.0,4.0,0.0,4.0,47.9,6.0,5.0,2.0,10.0,18.0,13.0,4.0,6.0,167.41428571428568,16.0,12.0,18.0,18.0,32.0,34.0,8.0,9.0,328.4642857142857,30.0,30.0,36.0,45.0,23.0,23.0,6.0,8.0,222.45,16.0,27.0,20.0,31.0,4.0,9.0,3.0,4.0,69.7,2.0,10.0,1.0,13.0,13.0,30.0,4.0,9.0,183.16666666666669,11.0,26.0,17.0,47.0,23.0,52.0,5.0,14.0,364.4615705931495,21.0,40.0,32.0,71.0
791,791,West Brom,2017-09-09,E0,3.0,H,Brighton,True,C Kavanagh,5.0,5.0,1.0,0.0,36.77777777777778,3.0,13.0,2.0,5.0,10.0,19.0,3.0,5.0,101.73567251461988,10.0,30.0,11.0,15.0,25.0,35.0,5.0,9.0,204.61959064327485,21.0,45.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,1.0,38.55,8.0,6.0,7.0,3.0,14.0,23.0,2.0,2.0,108.66315789473684,21.0,17.0,23.0,13.0,27.0,39.0,5.0,2.0,242.0369674185464,38.0,39.0,32.0,33.0,11.0,3.0,0.0,0.0,50.05,11.0,6.0,6.0,3.0,13.0,9.0,0.0,2.0,98.55,11.0,13.0,10.0,8.0,13.0,9.0,0.0,2.0,98.55,11.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0,10.0,3.0,1.0,1.0,23.55,7.0,2.0,7.0,3.0
792,792,Tottenham,2017-09-09,E0,0.0,A,Everton,True,G Scott,7.0,5.0,2.0,0.0,67.5,5.0,2.0,11.0,3.0,14.0,11.0,15.0,2.0,195.28947368421046,19.0,9.0,26.0,14.0,39.0,21.0,19.0,4.0,389.14899749373427,41.0,20.0,45.0,23.0,23.0,28.0,6.0,7.0,327.45,21.0,37.0,42.0,44.0,7.0,10.0,1.0,1.0,69.36842105263158,8.0,10.0,4.0,15.0,13.0,32.0,5.0,3.0,199.93684210526317,18.0,23.0,6.0,34.0,24.0,66.0,5.0,13.0,375.96461988304094,31.0,41.0,18.0,73.0,3.0,6.0,0.0,2.0,45.4,5.0,6.0,2.0,10.0,10.0,17.0,2.0,6.0,125.73333333333336,15.0,21.0,17.0,32.0,24.0,40.0,3.0,8.0,279.3736842105264,29.0,40.0,29.0,56.0,23.0,28.0,6.0,7.0,272.55,21.0,37.0,42.0,44.0,7.0,6.0,0.0,1.0,59.105263157894754,6.0,3.0,4.0,5.0,19.0,18.0,3.0,2.0,171.65526315789475,15.0,15.0,16.0,17.0,40.0,33.0,7.0,12.0,365.64970760233916,24.0,30.0,30.0,46.0
793,793,Chelsea,2017-09-09,E0,1.0,A,Leicester,True,L Mason,3.0,14.0,3.0,0.0,35.8,5.0,9.0,1.0,11.0,15.0,21.0,7.0,0.0,155.4,20.0,20.0,16.0,20.0,33.0,31.0,11.0,5.0,311.6500000000001,35.0,32.0,33.0,25.0,37.0,29.0,8.0,9.0,358.48421052631585,24.0,35.0,33.0,42.0,3.0,6.0,0.0,2.0,54.6,5.0,6.0,2.0,10.0,9.0,25.0,4.0,10.0,189.11578947368423,11.0,26.0,9.0,30.0,20.0,47.0,9.0,21.0,342.13157894736844,19.0,51.0,15.0,54.0,3.0,9.0,0.0,3.0,34.75,6.0,8.0,5.0,11.0,10.0,27.0,5.0,9.0,99.76428571428568,11.0,26.0,8.0,29.0,22.0,52.0,9.0,11.0,211.165873015873,21.0,45.0,15.0,52.0,37.0,29.0,8.0,9.0,241.5157894736842,24.0,35.0,33.0,42.0,2.0,6.0,0.0,2.0,51.5,0.0,7.0,4.0,5.0,7.0,19.0,7.0,5.0,134.4105263157895,12.0,21.0,19.0,21.0,18.0,44.0,7.0,12.0,277.93157894736845,29.0,42.0,41.0,47.0
