AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,BothToScore,Date,Div,FTAG,FTHG,FTR,GoalFirstHalf,GoalSecondHalf,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,IsTraining,LBA,LBD,LBH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,SHAG,SHHG,VCA,VCD,VCH,WHA,WHD,WHH,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
1.0,8.0,0.0,16.0,4.0,2.0,Liverpool,1.8,3.79,4.2,1.8,3.8,4.25,40.0,21.0,0.75,2.18,1.69,1.8,2.0,1.86,3.8,4.42,2.3,1.76,1.87,2.06,1.91,4.0,4.81,37.0,False,2018-11-02,E0,2.0,0.0,A,True,False,3.0,5.0,0.0,6.0,4.0,2.0,0.0,A,1.0,Southampton,1.85,3.5,4.3,True,1.75,3.75,4.25,1.8,1.72,4.05,5.18,3.93,4.75,M Atkinson,0.0,0.0,1.8,4.0,4.6,1.75,3.8,4.33,4.0,2.0,1.0,0.0,56.5,5.0,6.0,5.0,7.0,12.0,11.0,4.0,2.0,149.25,18.0,12.0,22.0,19.0,24.0,24.0,8.0,4.0,328.52521008403363,34.0,26.0,41.0,36.0,24.0,16.0,6.0,10.0,332.14122807017543,25.0,23.0,29.0,30.0,0.0,8.0,1.0,4.0,84.3,1.0,5.0,0.0,9.0,10.0,15.0,3.0,6.0,187.3,6.0,12.0,6.0,19.0,22.0,35.0,3.0,15.0,384.85,11.0,30.0,14.0,51.0,4.0,6.0,0.0,0.0,42.411764705882355,2.0,3.0,5.0,6.0,14.0,19.0,1.0,4.0,129.6643962848297,14.0,14.0,16.0,16.0,27.0,31.0,7.0,7.0,283.39296771340116,27.0,26.0,39.0,36.0,24.0,16.0,6.0,10.0,267.85877192982457,25.0,23.0,29.0,30.0,2.0,7.0,0.0,0.0,54.95,4.0,10.0,2.0,9.0,18.0,12.0,5.0,2.0,134.9184210526316,16.0,24.0,16.0,22.0,38.0,31.0,8.0,3.0,272.33947368421053,33.0,42.0,33.0,40.0
7.0,11.0,0.0,8.0,1.0,2.0,West Brom,8.0,4.75,1.36,9.0,5.0,1.35,37.0,18.0,-1.25,2.1,1.73,8.71,1.98,1.87,4.89,1.37,2.17,1.78,10.0,2.04,1.93,5.2,1.41,35.0,False,2018-12-02,E0,0.0,3.0,H,True,True,8.0,11.0,0.0,20.0,8.0,0.0,1.0,H,0.0,Chelsea,7.5,4.8,1.4,True,8.5,4.6,1.36,9.05,12.0,5.3,1.33,5.1,1.4,L Mason,0.0,2.0,9.5,5.0,1.36,9.0,5.0,1.33,2.0,4.0,0.0,2.0,39.1,3.0,4.0,2.0,5.0,7.0,13.0,2.0,2.0,112.4,13.0,23.0,10.0,16.0,23.0,28.0,3.0,8.0,241.7387218045113,26.0,42.0,20.0,42.0,33.0,32.0,11.0,8.0,216.5815789473684,39.0,32.0,20.0,31.0,9.0,5.0,0.0,1.0,25.714285714285715,5.0,5.0,11.0,1.0,14.0,17.0,3.0,4.0,117.1201680672269,14.0,18.0,15.0,13.0,29.0,31.0,11.0,7.0,255.84635854341735,28.0,32.0,33.0,24.0,4.0,4.0,1.0,3.0,54.95,6.0,7.0,6.0,8.0,20.0,12.0,8.0,3.0,183.82368421052632,20.0,20.0,24.0,18.0,38.0,19.0,12.0,5.0,391.2973684210526,38.0,30.0,44.0,26.0,33.0,32.0,11.0,8.0,383.41842105263163,39.0,32.0,20.0,31.0,5.0,5.0,0.0,0.0,66.55,5.0,8.0,2.0,6.0,10.0,14.0,3.0,5.0,202.31190476190474,10.0,23.0,7.0,23.0,24.0,30.0,5.0,12.0,388.0119047619047,28.0,43.0,16.0,46.0
1.0,10.0,0.0,15.0,4.0,4.0,Newcastle,3.79,3.5,2.1,3.6,3.4,2.1,40.0,22.0,-0.25,1.85,1.96,3.63,2.09,1.79,3.42,2.1,1.95,2.01,3.85,2.17,1.85,3.53,2.2,38.0,True,2018-02-24,E0,2.0,2.0,D,True,True,8.0,12.0,0.0,18.0,5.0,2.0,0.0,A,1.0,Bournemouth,3.4,3.3,2.2,True,3.6,3.4,2.05,3.85,4.15,3.58,2.0,3.49,2.11,R East,0.0,2.0,3.7,3.5,2.1,3.7,3.3,2.05,6.0,5.0,1.0,1.0,48.73684210526316,1.0,14.0,8.0,7.0,11.0,33.0,3.0,4.0,111.78684210526316,8.0,30.0,19.0,18.0,23.0,57.0,7.0,11.0,220.11052631578946,25.0,56.0,29.0,51.0,13.0,32.0,4.0,2.0,128.25,12.0,25.0,20.0,27.0,10.0,0.0,0.0,1.0,40.55,4.0,3.0,9.0,6.0,19.0,11.0,1.0,6.0,139.55263157894734,9.0,17.0,18.0,13.0,34.0,21.0,3.0,6.0,264.19210526315794,28.0,28.0,33.0,32.0,6.0,2.0,2.0,3.0,42.5,2.0,6.0,5.0,6.0,14.0,16.0,6.0,4.0,127.9,7.0,20.0,15.0,22.0,41.0,29.0,8.0,11.0,249.268487394958,20.0,34.0,39.0,39.0,13.0,32.0,4.0,2.0,171.75,12.0,25.0,20.0,27.0,1.0,8.0,1.0,2.0,43.647058823529406,5.0,4.0,6.0,8.0,10.0,16.0,3.0,6.0,129.6996904024768,15.0,17.0,11.0,20.0,21.0,30.0,11.0,10.0,283.8996904024768,41.0,38.0,22.0,42.0
5.0,6.0,0.0,11.0,1.0,0.0,Swansea,4.0,3.25,2.14,4.0,3.1,2.1,40.0,21.0,-0.25,1.5,2.58,4.03,2.11,1.77,3.13,2.1,1.57,2.75,4.36,2.19,1.8,3.25,2.2,37.0,True,2018-02-24,E0,1.0,4.0,H,True,True,3.0,17.0,0.0,16.0,5.0,0.0,1.0,H,1.0,Brighton,3.6,3.1,2.2,True,4.0,3.1,2.05,4.36,4.53,3.31,2.01,3.15,2.11,M Dean,1.0,3.0,4.2,3.1,2.15,3.8,3.0,2.1,3.0,3.0,1.0,2.0,34.85,1.0,5.0,1.0,4.0,16.0,8.0,4.0,5.0,137.75,7.0,15.0,8.0,12.0,27.0,20.0,6.0,16.0,280.6190476190476,18.0,37.0,20.0,24.0,7.0,8.0,1.0,0.0,53.15,3.0,4.0,1.0,4.0,2.0,5.0,0.0,1.0,55.5,8.0,4.0,4.0,7.0,14.0,12.0,1.0,5.0,121.6,26.0,11.0,14.0,11.0,27.0,26.0,8.0,6.0,236.2921052631579,48.0,23.0,33.0,20.0,4.0,7.0,1.0,2.0,38.4,6.0,7.0,6.0,6.0,12.0,23.0,2.0,5.0,126.04210526315788,17.0,23.0,15.0,21.0,21.0,49.0,2.0,9.0,239.63684210526313,26.0,49.0,30.0,48.0,7.0,8.0,1.0,0.0,46.85,3.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,54.45,2.0,12.0,2.0,5.0,16.0,14.0,7.0,5.0,147.45294117647057,11.0,23.0,23.0,17.0,24.0,30.0,11.0,9.0,294.11405228758167,23.0,36.0,42.0,29.0
5.0,14.0,0.0,13.0,6.0,0.0,Southampton,2.79,3.1,2.89,2.75,2.95,2.9,40.0,20.0,0.25,1.51,2.55,2.74,2.29,1.66,3.03,2.86,1.57,2.7,2.85,2.35,1.71,3.2,3.0,35.0,True,2018-02-24,E0,1.0,1.0,D,False,True,7.0,8.0,0.0,9.0,3.0,0.0,0.0,D,1.0,Burnley,2.7,3.2,2.7,True,2.65,3.0,2.8,2.78,2.42,3.12,3.49,3.08,2.98,R Madley,1.0,1.0,2.75,3.1,3.0,2.75,3.1,2.62,7.0,5.0,3.0,2.0,63.6,8.0,4.0,3.0,3.0,18.0,20.0,5.0,4.0,157.19210526315788,16.0,17.0,10.0,18.0,34.0,35.0,8.0,11.0,295.2921052631578,34.0,40.0,26.0,42.0,21.0,31.0,4.0,6.0,300.23362573099416,28.0,33.0,21.0,42.0,1.0,3.0,2.0,0.0,56.368421052631575,9.0,2.0,5.0,4.0,12.0,12.0,5.0,1.0,158.0184210526316,22.0,17.0,13.0,18.0,29.0,34.0,12.0,4.0,328.00764411027575,34.0,32.0,30.0,29.0,2.0,5.0,0.0,1.0,44.5,8.0,4.0,4.0,7.0,8.0,15.0,0.0,5.0,136.71052631578948,14.0,18.0,12.0,16.0,16.0,40.0,2.0,8.0,257.31052631578945,23.0,29.0,25.0,36.0,21.0,31.0,4.0,6.0,199.76637426900587,28.0,33.0,21.0,42.0,13.0,3.0,1.0,1.0,27.35,9.0,5.0,12.0,2.0,26.0,11.0,4.0,2.0,113.68421052631578,25.0,18.0,25.0,12.0,39.0,24.0,7.0,6.0,245.55847953216374,43.0,27.0,46.0,23.0
1.0,16.0,0.0,6.0,2.0,3.0,Stoke,5.25,3.89,1.72,5.0,3.75,1.72,40.0,21.0,-0.75,1.93,1.89,5.13,1.96,1.9,3.76,1.72,2.0,1.95,5.64,2.02,1.95,3.92,1.77,38.0,True,2018-02-24,E0,1.0,1.0,D,True,True,13.0,10.0,0.0,19.0,9.0,1.0,0.0,A,1.0,Leicester,4.8,3.6,1.75,True,5.0,3.7,1.7,5.62,5.55,3.95,1.7,3.89,1.71,M Oliver,0.0,1.0,5.0,3.8,1.73,4.8,3.75,1.7,1.0,8.0,1.0,2.0,56.352941176470594,5.0,4.0,6.0,8.0,2.0,21.0,1.0,10.0,136.5529411764706,11.0,20.0,12.0,25.0,17.0,47.0,4.0,16.0,258.9582043343653,24.0,41.0,26.0,47.0,36.0,40.0,7.0,11.0,326.5,21.0,31.0,34.0,38.0,4.0,7.0,1.0,2.0,61.6,6.0,7.0,6.0,6.0,12.0,12.0,1.0,4.0,158.7,18.0,15.0,11.0,16.0,38.0,30.0,6.0,7.0,314.15,35.0,37.0,33.0,27.0,2.0,8.0,1.0,5.0,31.8,1.0,4.0,1.0,7.0,10.0,19.0,2.0,7.0,140.1,14.0,15.0,12.0,23.0,28.0,43.0,9.0,13.0,277.5631578947369,22.0,32.0,30.0,38.0,36.0,40.0,7.0,11.0,273.5,21.0,31.0,34.0,38.0,3.0,3.0,1.0,2.0,65.15,1.0,5.0,1.0,4.0,9.0,11.0,1.0,7.0,166.99473684210528,8.0,12.0,10.0,10.0,26.0,31.0,6.0,10.0,317.0345029239766,29.0,29.0,30.0,27.0
2.0,7.0,0.0,7.0,4.0,2.0,West Ham,13.0,7.5,1.22,13.5,7.0,1.2,40.0,21.0,-1.75,2.79,1.43,12.67,2.06,1.81,6.71,1.23,3.0,1.48,15.0,2.13,1.86,7.5,1.26,32.0,True,2018-02-24,E0,1.0,4.0,H,True,True,8.0,7.0,0.0,21.0,12.0,0.0,1.0,H,0.0,Liverpool,11.0,6.0,1.25,True,13.0,6.5,1.22,14.61,14.0,7.0,1.24,7.14,1.23,S Attwell,1.0,3.0,15.0,7.0,1.22,12.0,6.0,1.22,1.0,4.0,1.0,3.0,45.55,2.0,12.0,2.0,5.0,5.0,18.0,6.0,5.0,105.95,4.0,27.0,6.0,24.0,23.0,42.0,13.0,10.0,221.047619047619,16.0,61.0,18.0,53.0,37.0,30.0,13.0,7.0,217.1705882352941,40.0,43.0,36.0,31.0,7.0,8.0,0.0,2.0,46.5,6.0,1.0,4.0,4.0,13.0,19.0,2.0,4.0,145.95238095238096,14.0,10.0,11.0,13.0,27.0,29.0,6.0,9.0,296.7418546365915,36.0,25.0,29.0,32.0,1.0,3.0,2.0,0.0,43.631578947368425,9.0,2.0,5.0,4.0,14.0,7.0,5.0,1.0,185.2815789473684,28.0,6.0,20.0,7.0,34.0,19.0,14.0,5.0,348.7473684210526,57.0,18.0,38.0,23.0,37.0,30.0,13.0,7.0,382.8294117647058,40.0,43.0,36.0,31.0,7.0,3.0,3.0,2.0,38.35,4.0,4.0,7.0,3.0,14.0,15.0,7.0,10.0,142.69473684210527,12.0,16.0,14.0,20.0,24.0,35.0,8.0,16.0,342.6763157894738,19.0,49.0,22.0,42.0
5.0,9.0,0.0,7.0,2.0,1.0,Everton,3.5,3.39,2.25,3.5,3.2,2.2,39.0,22.0,-0.25,1.77,2.05,3.42,1.97,1.89,3.33,2.21,1.83,2.14,3.6,2.02,1.95,3.45,2.35,36.0,False,2018-02-24,E0,0.0,1.0,H,False,True,6.0,10.0,0.0,13.0,5.0,0.0,0.0,D,3.0,Watford,3.05,3.3,2.35,True,3.4,3.2,2.15,3.57,3.26,3.24,2.47,3.42,2.23,A Taylor,0.0,1.0,3.6,3.3,2.25,3.3,3.3,2.2,6.0,4.0,1.0,5.0,37.75,5.0,6.0,5.0,4.0,13.0,11.0,3.0,11.0,136.32894736842104,11.0,19.0,9.0,20.0,17.0,37.0,5.0,12.0,246.72894736842102,17.0,52.0,18.0,43.0,26.0,29.0,8.0,10.0,286.2611111111111,21.0,21.0,25.0,25.0,7.0,8.0,1.0,3.0,59.4,7.0,1.0,7.0,7.0,15.0,13.0,3.0,6.0,163.8684210526316,21.0,8.0,16.0,16.0,31.0,27.0,6.0,10.0,290.16842105263163,42.0,23.0,43.0,25.0,7.0,8.0,0.0,2.0,53.5,6.0,1.0,4.0,4.0,18.0,14.0,0.0,4.0,154.10526315789474,19.0,7.0,13.0,14.0,29.0,33.0,3.0,9.0,275.05526315789473,29.0,29.0,24.0,32.0,26.0,29.0,8.0,10.0,213.73888888888888,21.0,21.0,25.0,25.0,2.0,6.0,1.0,4.0,44.95,2.0,10.0,3.0,7.0,14.0,12.0,5.0,7.0,155.2578947368421,10.0,22.0,9.0,16.0,31.0,35.0,12.0,10.0,301.8610275689223,22.0,40.0,23.0,22.0
3.0,9.0,0.0,16.0,7.0,1.0,Huddersfield,4.75,3.29,1.95,4.5,3.3,1.9,40.0,20.0,-0.75,1.53,2.49,4.49,1.67,2.25,3.25,1.94,1.59,2.63,4.9,1.73,2.32,3.4,2.02,36.0,True,2018-02-24,E0,2.0,1.0,A,False,True,6.0,11.0,0.0,10.0,3.0,0.0,0.0,D,1.0,West Brom,3.8,3.4,2.0,True,4.4,3.2,1.91,4.7,5.01,3.44,1.88,3.3,1.98,J Moss,2.0,1.0,4.75,3.3,1.95,4.4,3.1,1.95,2.0,5.0,0.0,3.0,22.7,1.0,6.0,3.0,8.0,5.0,12.0,0.0,8.0,123.15,7.0,15.0,8.0,14.0,18.0,31.0,5.0,12.0,274.1023809523809,18.0,27.0,21.0,26.0,5.0,3.0,0.0,1.0,62.2,2.0,2.0,7.0,3.0,6.0,2.0,2.0,3.0,57.5,2.0,6.0,5.0,6.0,13.0,10.0,9.0,4.0,147.1,7.0,14.0,16.0,10.0,25.0,24.0,13.0,6.0,291.85526315789474,26.0,28.0,27.0,26.0,8.0,8.0,0.0,3.0,42.85,7.0,8.0,1.0,10.0,12.0,17.0,1.0,7.0,108.98157894736842,16.0,15.0,7.0,27.0,34.0,25.0,3.0,12.0,236.05526315789476,31.0,26.0,22.0,46.0,5.0,3.0,0.0,1.0,37.8,2.0,2.0,7.0,3.0,7.0,5.0,3.0,2.0,36.4,8.0,4.0,3.0,3.0,19.0,19.0,3.0,6.0,118.6078947368421,21.0,16.0,18.0,17.0,31.0,38.0,5.0,7.0,271.3157894736842,29.0,39.0,32.0,42.0
13.0,5.0,0.0,14.0,4.0,1.0,Tottenham,1.5,4.5,7.5,1.5,4.2,7.0,39.0,20.0,1.25,2.11,1.73,1.49,2.07,1.81,4.41,6.79,2.21,1.8,1.54,2.13,1.84,4.71,7.5,36.0,False,2018-02-25,E0,1.0,0.0,A,False,True,2.0,12.0,0.0,5.0,3.0,0.0,0.0,D,0.0,Crystal Palace,1.5,4.2,6.5,True,1.5,4.25,6.5,1.51,1.36,5.6,9.5,4.66,7.09,K Friend,1.0,0.0,1.5,4.6,7.5,1.5,4.2,6.5,7.0,3.0,3.0,2.0,61.65,4.0,4.0,7.0,3.0,21.0,11.0,7.0,2.0,195.7263157894737,21.0,16.0,14.0,10.0,28.0,27.0,12.0,8.0,360.4552631578948,36.0,29.0,27.0,21.0,45.0,35.0,6.0,5.0,376.40714285714284,33.0,37.0,44.0,44.0,2.0,10.0,0.0,1.0,57.22222222222222,3.0,8.0,3.0,10.0,8.0,19.0,2.0,6.0,169.6248538011696,9.0,26.0,10.0,29.0,19.0,39.0,5.0,14.0,378.82485380116964,18.0,55.0,26.0,58.0,7.0,8.0,1.0,3.0,40.6,7.0,1.0,7.0,7.0,20.0,18.0,3.0,8.0,141.34761904761905,14.0,6.0,15.0,19.0,34.0,34.0,9.0,10.0,260.9949874686716,27.0,25.0,31.0,28.0,45.0,35.0,6.0,5.0,223.59285714285718,33.0,37.0,44.0,44.0,6.0,5.0,1.0,1.0,51.26315789473684,1.0,14.0,8.0,7.0,16.0,15.0,1.0,3.0,128.6,10.0,25.0,21.0,17.0,29.0,30.0,7.0,10.0,258.40526315789475,18.0,48.0,39.0,37.0
4.0,12.0,0.0,14.0,7.0,2.0,Chelsea,3.5,3.25,2.29,3.5,3.25,2.2,39.0,21.0,-0.25,1.74,2.09,3.38,1.93,1.94,3.24,2.28,1.81,2.16,3.55,1.98,2.0,3.36,2.38,36.0,True,2018-02-25,E0,1.0,2.0,H,True,True,3.0,13.0,0.0,10.0,5.0,1.0,1.0,D,2.0,Man United,3.5,3.2,2.2,True,3.3,3.2,2.25,3.55,3.41,3.24,2.39,3.3,2.3,M Atkinson,0.0,1.0,3.4,3.3,2.3,3.3,3.1,2.3,2.0,6.0,1.0,4.0,55.05,2.0,10.0,3.0,7.0,13.0,21.0,7.0,6.0,158.9,15.0,18.0,18.0,19.0,26.0,28.0,10.0,8.0,361.52042606516295,37.0,24.0,49.0,28.0,38.0,28.0,1.0,9.0,243.13421052631577,34.0,29.0,32.0,36.0,8.0,8.0,0.0,3.0,57.15,7.0,8.0,1.0,10.0,16.0,22.0,3.0,3.0,162.85,17.0,21.0,13.0,34.0,21.0,49.0,3.0,11.0,344.74999999999994,22.0,48.0,22.0,70.0,10.0,0.0,0.0,1.0,59.45,4.0,3.0,9.0,6.0,17.0,11.0,2.0,2.0,159.45,12.0,23.0,20.0,19.0,32.0,27.0,8.0,5.0,321.3023391812865,32.0,40.0,40.0,31.0,38.0,28.0,1.0,9.0,356.86578947368423,34.0,29.0,32.0,36.0,2.0,5.0,0.0,3.0,77.3,1.0,6.0,3.0,8.0,10.0,21.0,0.0,6.0,187.3,11.0,19.0,12.0,26.0,29.0,39.0,4.0,10.0,341.95238095238096,18.0,32.0,34.0,46.0
1.0,11.0,0.0,9.0,5.0,1.0,Man City,1.72,4.0,4.5,1.78,3.8,4.4,38.0,19.0,0.75,2.6,1.49,1.78,1.97,1.89,3.95,4.35,2.75,1.53,1.85,2.02,1.94,4.12,4.6,33.0,False,2018-01-03,E0,3.0,0.0,A,True,False,6.0,11.0,0.0,10.0,5.0,3.0,0.0,A,1.0,Arsenal,1.8,3.9,4.2,True,1.75,3.9,4.2,1.8,1.72,4.33,4.75,4.06,4.58,A Marriner,0.0,0.0,1.8,4.0,4.6,1.73,3.8,4.5,8.0,7.0,0.0,1.0,71.4,6.0,5.0,10.0,4.0,21.0,12.0,5.0,1.0,225.7,29.0,9.0,25.0,12.0,39.0,17.0,12.0,2.0,443.50952380952384,44.0,14.0,41.0,18.0,27.0,43.0,9.0,11.0,368.3,26.0,33.0,21.0,18.0,6.0,4.0,0.0,4.0,70.85,3.0,5.0,0.0,5.0,11.0,19.0,2.0,11.0,200.6523809523809,9.0,22.0,6.0,27.0,26.0,34.0,4.0,19.0,412.37343358395987,18.0,38.0,14.0,54.0,6.0,5.0,0.0,2.0,66.95,5.0,5.0,11.0,8.0,17.0,11.0,3.0,4.0,195.4763157894737,18.0,17.0,33.0,16.0,32.0,25.0,6.0,8.0,359.1263157894737,36.0,25.0,50.0,27.0,27.0,43.0,9.0,11.0,231.7,26.0,33.0,21.0,18.0,8.0,7.0,3.0,3.0,50.55,7.0,2.0,6.0,7.0,14.0,26.0,6.0,5.0,190.72307692307686,13.0,21.0,14.0,43.0,18.0,38.0,7.0,14.0,377.03974358974364,20.0,41.0,20.0,59.0
4.0,12.0,1.0,10.0,4.0,1.0,Everton,3.29,3.1,2.5,3.2,3.0,2.5,37.0,22.0,-0.25,1.5,2.6,3.26,1.82,2.06,3.04,2.48,1.53,2.78,3.45,1.86,2.11,3.3,2.6,33.0,True,2018-03-03,E0,1.0,2.0,H,True,True,10.0,9.0,0.0,21.0,8.0,1.0,0.0,A,1.0,Burnley,2.7,3.3,2.6,True,3.2,2.9,2.4,3.43,3.3,2.97,2.62,3.04,2.5,C Kavanagh,0.0,2.0,3.4,3.1,2.5,3.3,3.0,2.5,5.0,6.0,0.0,1.0,40.35,2.0,5.0,3.0,8.0,14.0,13.0,2.0,10.0,119.04736842105262,11.0,16.0,10.0,22.0,21.0,31.0,4.0,12.0,265.678947368421,18.0,38.0,20.0,46.0,28.0,27.0,7.0,7.0,309.7944444444445,14.0,35.0,40.0,51.0,7.0,8.0,1.0,3.0,59.4,7.0,1.0,7.0,7.0,15.0,13.0,3.0,6.0,163.8684210526316,21.0,8.0,16.0,16.0,31.0,27.0,6.0,10.0,290.16842105263163,42.0,23.0,43.0,25.0,2.0,5.0,0.0,1.0,44.5,8.0,4.0,4.0,7.0,8.0,15.0,0.0,5.0,136.71052631578948,14.0,18.0,12.0,16.0,16.0,40.0,2.0,8.0,257.31052631578945,23.0,29.0,25.0,36.0,28.0,27.0,7.0,7.0,190.20555555555558,14.0,35.0,40.0,51.0,5.0,7.0,1.0,1.0,54.05,3.0,3.0,8.0,5.0,22.0,15.0,3.0,2.0,128.05,18.0,15.0,26.0,11.0,39.0,28.0,8.0,4.0,255.99736842105264,39.0,28.0,51.0,21.0
1.0,7.0,0.0,8.0,3.0,1.0,Bournemouth,4.5,3.75,1.85,4.0,3.8,1.85,38.0,20.0,-0.75,2.08,1.76,4.32,1.79,2.09,3.7,1.85,2.14,1.82,4.57,1.83,2.14,3.9,1.92,35.0,True,2018-03-03,E0,1.0,1.0,D,True,True,13.0,11.0,0.0,23.0,4.0,1.0,0.0,A,2.0,Leicester,4.1,3.5,1.9,True,4.0,3.6,1.83,4.57,4.62,3.6,1.9,3.72,1.88,L Probert,0.0,1.0,4.5,3.8,1.85,4.5,3.6,1.85,6.0,2.0,2.0,3.0,42.5,2.0,6.0,5.0,6.0,14.0,16.0,6.0,4.0,127.9,7.0,20.0,15.0,22.0,41.0,29.0,8.0,11.0,249.268487394958,20.0,34.0,39.0,39.0,22.0,31.0,2.0,5.0,296.33157894736837,23.0,39.0,23.0,28.0,1.0,8.0,2.0,2.0,54.047619047619044,7.0,11.0,3.0,4.0,7.0,20.0,4.0,6.0,141.37888839746427,20.0,20.0,12.0,18.0,18.0,33.0,12.0,11.0,290.7473094500958,38.0,42.0,22.0,39.0,2.0,8.0,1.0,5.0,31.8,1.0,4.0,1.0,7.0,10.0,19.0,2.0,7.0,140.1,14.0,15.0,12.0,23.0,28.0,43.0,9.0,13.0,277.5631578947369,22.0,32.0,30.0,38.0,22.0,31.0,2.0,5.0,203.6684210526316,23.0,39.0,23.0,28.0,1.0,13.0,2.0,0.0,69.6842105263158,2.0,10.0,3.0,8.0,9.0,20.0,3.0,4.0,187.7289473684211,7.0,17.0,10.0,16.0,20.0,34.0,8.0,9.0,338.91871345029233,24.0,31.0,26.0,26.0
